time,r_x,r_y,r_z,v_x,v_y,v_z,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
7.5768630653e+03,-8.7613158832e+03,-3.0529838820e+03,-3.5118346376e+02,3.7147472447e+00,-5.7975237068e+00,-9.9236716396e-01,6.9566817386e+00,9.2846484271e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,4.9923586877e+00,-1.0498587921e+00,-8.2723955819e-01,-2.2638689116e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.5937912342e+03,-8.6978068223e+03,-3.1509046202e+03,-3.6795690157e+02,3.7886269184e+00,-5.7712707311e+00,-9.8932394726e-01,6.9742398619e+00,9.2582631052e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0047540136e+00,-1.0386880225e+00,-8.1750960901e-01,-2.2497077667e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6107194030e+03,-8.6330463667e+03,-3.2483719982e+03,-3.8467739569e+02,3.8625923352e+00,-5.7439588659e+00,-9.8611170128e-01,6.9917879894e+00,9.2319763272e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0172200609e+00,-1.0274854308e+00,-8.0777965982e-01,-2.2352243677e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6276475719e+03,-8.5670331943e+03,-3.3453679889e+03,-4.0134206633e+02,3.9366281314e+00,-5.7155761107e+00,-9.8272824914e-01,7.0093228014e+00,9.2057927518e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0297571622e+00,-1.0162509583e+00,-7.9804971064e-01,-2.2204175657e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6445757408e+03,-8.4997662472e+03,-3.4418743638e+03,-4.1794799695e+02,4.0107184566e+00,-5.6861106009e+00,-9.7917142809e-01,7.0268408969e+00,9.1797170938e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0423656371e+00,-1.0049845522e+00,-7.8831976145e-01,-2.2052862661e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6615039097e+03,-8.4312447400e+03,-3.5378726942e+03,-4.3449223454e+02,4.0848469677e+00,-5.6555506243e+00,-9.7543909196e-01,7.0443387934e+00,9.1537541243e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0550457917e+00,-9.9368616650e-01,-7.7858981227e-01,-2.1898294308e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6784320786e+03,-8.3614681681e+03,-3.6333443550e+03,-4.5097178992e+02,4.1589968231e+00,-5.6238846367e+00,-9.7152911368e-01,7.0618129259e+00,9.1279086697e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0677979179e+00,-9.8235576178e-01,-7.6885986308e-01,-2.1740460811e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6953602475e+03,-8.2904363161e+03,-3.7282705270e+03,-4.6738363809e+02,4.2331506782e+00,-5.5911012789e+00,-9.6743938794e-01,7.0792596467e+00,9.1021856111e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0806222927e+00,-9.7099330558e-01,-7.5912991390e-01,-2.1579353007e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.7122884163e+03,-8.2181492670e+03,-3.8226322004e+03,-4.8372471860e+02,4.3072906801e+00,-5.5571893946e+00,-9.6316783387e-01,7.0966752248e+00,9.0765898837e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.0935191773e+00,-9.5959877258e-01,-7.4939996472e-01,-2.1414962381e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.7292165852e+03,-8.1446074097e+03,-3.9164101784e+03,-4.9999193600e+02,4.3813984637e+00,-5.5221380477e+00,-9.5871239790e-01,7.1140558458e+00,9.0511264758e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1064888170e+00,-9.4817214482e-01,-7.3967001553e-01,-2.1247281097e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.7467256485e+03,-8.0672225620e+03,-4.0127714645e+03,-5.1673632770e+02,4.4579952835e+00,-5.4846737396e+00,-9.5390846467e-01,7.1319919613e+00,9.0249338571e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1199802987e+00,-9.3631963280e-01,-7.2960618066e-01,-2.1070376237e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.7642347119e+03,-7.9884972106e+03,-4.1084659292e+03,-5.3339484981e+02,4.5345159576e+00,-5.4459674374e+00,-9.4890344729e-01,7.1498821005e+00,8.9988938232e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1335500911e+00,-9.2443277184e-01,-7.1954234578e-01,-2.0889936329e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.7817437752e+03,-7.9084328811e+03,-4.2034717276e+03,-5.4996396257e+02,4.6109384128e+00,-5.4060079142e+00,-9.4369518608e-01,7.1677217593e+00,8.9730120673e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1471984059e+00,-9.1251156847e-01,-7.0947851091e-01,-2.0705955201e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.7992528385e+03,-7.8270314908e+03,-4.2977668211e+03,-5.6644008879e+02,4.6872399771e+00,-5.3647842855e+00,-9.3828156688e-01,7.1855063378e+00,8.9472943386e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1609254328e+00,-9.0055603873e-01,-6.9941467603e-01,-2.0518427596e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.8167619018e+03,-7.7442953593e+03,-4.3913289839e+03,-5.8281961470e+02,4.7633973778e+00,-5.3222860339e+00,-9.3266052501e-01,7.2032311403e+00,8.9217464411e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1747313387e+00,-8.8856620835e-01,-6.8935084116e-01,-2.0327349212e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.8342709651e+03,-7.6602272188e+03,-4.4841358092e+03,-5.9909889083e+02,4.8393867416e+00,-5.2785030342e+00,-9.2683004929e-01,7.2208913756e+00,8.8963742322e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.1886162671e+00,-8.7654211314e-01,-6.7928700628e-01,-2.0132716739e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.8517800285e+03,-7.5748302249e+03,-4.5761647166e+03,-6.1527423300e+02,4.9151835947e+00,-5.2334255793e+00,-9.2078818622e-01,7.2384821577e+00,8.8711836207e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2025803366e+00,-8.6448379917e-01,-6.6922317141e-01,-1.9934527897e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.8692890918e+03,-7.4881079670e+03,-4.6673929598e+03,-6.3134192336e+02,4.9907628644e+00,-5.1870444061e+00,-9.1453304418e-01,7.2559985066e+00,8.8461805651e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2166236407e+00,-8.5239132307e-01,-6.5915933653e-01,-1.9732781477e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.8867981551e+03,-7.4000644785e+03,-4.7577976342e+03,-6.4729821152e+02,5.0660988815e+00,-5.1393507229e+00,-9.0806279785e-01,7.2734353489e+00,8.8213710719e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2307462463e+00,-8.4026475233e-01,-6.4909550166e-01,-1.9527477376e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.9043072184e+03,-7.3107042477e+03,-4.8473556855e+03,-6.6313931573e+02,5.1411653841e+00,-5.0903362364e+00,-9.0137569267e-01,7.2907875189e+00,8.7967611932e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2449481931e+00,-8.2810416553e-01,-6.3903166678e-01,-1.9318616639e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.9218162817e+03,-7.2200322276e+03,-4.9360439190e+03,-6.7886142419e+02,5.2159355222e+00,-5.0399931796e+00,-8.9447004935e-01,7.3080497598e+00,8.7723570248e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2592294928e+00,-8.1590965263e-01,-6.2896783191e-01,-1.9106201497e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.9393253451e+03,-7.1280538467e+03,-5.0238390087e+03,-6.9446069638e+02,5.2903818635e+00,-4.9883143405e+00,-8.8734426858e-01,7.3252167253e+00,8.7481647038e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2735901276e+00,-8.0368131524e-01,-6.1890399703e-01,-1.8890235407e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.9568344084e+03,-7.0347750187e+03,-5.1107175074e+03,-7.0993326450e+02,5.3644764010e+00,-4.9352930900e+00,-8.7999683570e-01,7.3422829809e+00,8.7241904062e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.2880300499e+00,-7.9141926690e-01,-6.0884016216e-01,-1.8670723094e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.9743434717e+03,-6.9402021526e+03,-5.1966558571e+03,-7.2527523503e+02,5.4381905609e+00,-4.8809234119e+00,-8.7242632558e-01,7.3592430061e+00,8.7004403442e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3025491811e+00,-7.7912363330e-01,-5.9877632728e-01,-1.8447670586e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.9918525350e+03,-6.8443421629e+03,-5.2816304001e+03,-7.4048269031e+02,5.5114952129e+00,-4.8251999312e+00,-8.6463140742e-01,7.3760911958e+00,8.6769207638e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3171474108e+00,-7.6679455260e-01,-5.8871249241e-01,-1.8221085260e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.0093615983e+03,-6.7472024784e+03,-5.3656173905e+03,-7.5555169022e+02,5.5843606812e+00,-4.7681179447e+00,-8.5661084975e-01,7.3928218632e+00,8.6536379415e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3318245956e+00,-7.5443217563e-01,-5.7864865753e-01,-1.7990975875e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.0268706617e+03,-6.6487910528e+03,-5.4485930059e+03,-7.7047827402e+02,5.6567567574e+00,-4.7096734500e+00,-8.4836352538e-01,7.4094292418e+00,8.6305981820e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3465805585e+00,-7.4203666618e-01,-5.6858482266e-01,-1.7757352618e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.0443797250e+03,-6.5491163727e+03,-5.5305333605e+03,-7.8525846214e+02,5.7286527143e+00,-4.6498631754e+00,-8.3988841646e-01,7.4259074882e+00,8.6078078142e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3614150879e+00,-7.2960820123e-01,-5.5852098778e-01,-1.7520227137e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.0618887883e+03,-6.4481874676e+03,-5.6114145175e+03,-7.9988825822e+02,5.8000173220e+00,-4.5886846105e+00,-8.3118461950e-01,7.4422506852e+00,8.5852731890e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3763279366e+00,-7.1714697121e-01,-5.4845715291e-01,-1.7279612587e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.0793978516e+03,-6.3460139178e+03,-5.6912125033e+03,-8.1436365110e+02,5.8708188648e+00,-4.5261360350e+00,-8.2225135052e-01,7.4584528446e+00,8.5630006749e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.3913188209e+00,-7.0465318022e-01,-5.3839331803e-01,-1.7035523659e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.0969069149e+03,-6.2426058631e+03,-5.7699033211e+03,-8.2868061699e+02,5.9410251607e+00,-4.4622165496e+00,-8.1308795007e-01,7.4745079109e+00,8.5409966550e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4063874201e+00,-6.9212704624e-01,-5.2832948316e-01,-1.6787976628e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.1144159783e+03,-6.1379740107e+03,-5.8474629659e+03,-8.4283512166e+02,6.0106035811e+00,-4.3969261046e+00,-8.0369388839e-01,7.4904097648e+00,8.5192675235e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4215333751e+00,-6.7956880141e-01,-5.1826564828e-01,-1.6536989380e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.1319250416e+03,-6.0321296430e+03,-5.9238674395e+03,-8.5682312280e+02,6.0795210737e+00,-4.3302655297e+00,-7.9406877040e-01,7.5061522270e+00,8.4978196812e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4367562881e+00,-6.6697869215e-01,-5.0820181341e-01,-1.6282581458e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.1494341049e+03,-5.9250846245e+03,-5.9990927660e+03,-8.7064057238e+02,6.1477441862e+00,-4.2622365631e+00,-7.8421234083e-01,7.5217290628e+00,8.4766595324e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4520557212e+00,-6.5435697947e-01,-4.9813797853e-01,-1.6024774089e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.1669431682e+03,-5.8168514086e+03,-6.0731150082e+03,-8.8428341917e+02,6.2152390918e+00,-4.1928418794e+00,-7.7412448912e-01,7.5371339857e+00,8.4557934801e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4674311964e+00,-6.4170393907e-01,-4.8807414366e-01,-1.5763590222e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.1844522315e+03,-5.7074430443e+03,-6.1459102842e+03,-8.9774761131e+02,6.2819716168e+00,-4.1220851181e+00,-7.6380525444e-01,7.5523606629e+00,8.4352279221e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4828821940e+00,-6.2901986157e-01,-4.7801030878e-01,-1.5499054562e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.2019612949e+03,-5.5968731817e+03,-6.2174547842e+03,-9.1102909896e+02,6.3479072698e+00,-4.0499709105e+00,-7.5325483048e-01,7.5674027197e+00,8.4149692468e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.4984081525e+00,-6.1630505267e-01,-4.6794647391e-01,-1.5231193598e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.2194703582e+03,-5.4851560774e+03,-6.2877247886e+03,-9.2412383708e+02,6.4130112721e+00,-3.9765049065e+00,-7.4247357021e-01,7.5822537448e+00,8.3950238283e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.5140084675e+00,-6.0355983330e-01,-4.5788263903e-01,-1.4960035639e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.2369794215e+03,-5.3723065991e+03,-6.3566966859e+03,-9.3702778821e+02,6.4772485911e+00,-3.9016937997e+00,-7.3146199059e-01,7.5969072958e+00,8.3753980220e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.5296824916e+00,-5.9078453977e-01,-4.4781880416e-01,-1.4685610837e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.2544884848e+03,-5.2583402299e+03,-6.4243469908e+03,-9.4973692544e+02,6.5405839738e+00,-3.8255453527e+00,-7.2022077700e-01,7.6113569048e+00,8.3560981600e+03,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,5.5454295331e+00,-5.7797952390e-01,-4.3775496928e-01,-1.4407951218e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
