time,ICRF_X,ICRF_Y,ICRF_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega,V_infinity,b_impact_parameter,beta,b_impact_parameter_x,b_impact_parameter_y,r_soi,within_target_soi
3.5075576512e+05,1.2729001554e+08,-8.3022038750e+07,1.0489804866e+06,1.8914289460e+01,2.7061940412e+01,1.7893579134e+00,3.3065098917e+01,1.5197535107e+08,-3.2656018986e+02,2.0318839761e+08,1.2577598073e-07,4.9955367240e+07,5.0224441209e+09,-1.7694358945e+08,-2.0792667604e+08,5.0150176880e+09,2.5398805583e-01,1.8791227850e-01,-1.7087627520e-01,-4.5460714179e-04,1.9008072779e+08,2.5479582368e+08,1.5158097153e+08,1.9652531261e+08,9.1814880808e+00,7.0878689436e+00,5.2922229761e+00,1.8558770511e+00,3.1161885849e+00,4.0397461783e+01,3.5811315109e+02,1.6730312347e+01,6.8956175861e+07,1.5707941079e+00,6.7754164896e+07,-1.2819022138e+07,5.1455208895e+05,0.0000000000e+00
3.6903046945e+05,1.2763486437e+08,-8.2526966772e+07,1.0816737831e+06,1.8826241182e+01,2.7119119330e+01,1.7886220048e+00,3.3061656930e+01,1.5199516066e+08,-3.2656018770e+02,2.0318839895e+08,1.2577597948e-07,4.9955367737e+07,5.0224441307e+09,-1.7694358916e+08,-2.0792667547e+08,5.0150176979e+09,2.5398806080e-01,1.8791228221e-01,-1.7087627850e-01,-4.5460713814e-04,1.9008072854e+08,2.5479582638e+08,1.5158097153e+08,1.9652531364e+08,9.4091473800e+00,7.2639319636e+00,5.4239183340e+00,1.9016996689e+00,3.1161885717e+00,4.0397461814e+01,3.5811315114e+02,1.6700967508e+01,6.8685682725e+07,1.5707940913e+00,6.7475441679e+07,-1.2836969334e+07,5.1455209236e+05,0.0000000000e+00
3.8794448720e+05,1.2799008075e+08,-8.2013478625e+07,1.1154964242e+06,1.8734899202e+01,2.7177914356e+01,1.7878368903e+00,3.3058007163e+01,1.5201616946e+08,-3.2656018545e+02,2.0318840035e+08,1.2577597818e-07,4.9955368252e+07,5.0224441410e+09,-1.7694358887e+08,-2.0792667488e+08,5.0150177082e+09,2.5398806596e-01,1.8791228608e-01,-1.7087628192e-01,-4.5460713338e-04,1.9008072931e+08,2.5479582918e+08,1.5158097152e+08,1.9652531472e+08,9.6447077399e+00,7.4461298202e+00,5.5602208535e+00,1.9490974976e+00,3.1161885580e+00,4.0397461848e+01,3.5811315119e+02,1.6670563358e+01,6.8406187525e+07,1.5707940740e+00,6.7187393918e+07,-1.2855372037e+07,5.1455209590e+05,0.0000000000e+00
4.0685850494e+05,1.2834356745e+08,-8.1498882133e+07,1.1493039902e+06,1.8643342416e+01,2.7236317503e+01,1.7870279490e+00,3.3054268657e+01,1.5203769267e+08,-3.2656018319e+02,2.0318840175e+08,1.2577597687e-07,4.9955368770e+07,5.0224441513e+09,-1.7694358857e+08,-2.0792667427e+08,5.0150177185e+09,2.5398807114e-01,1.8791228997e-01,-1.7087628534e-01,-4.5460712759e-04,1.9008073009e+08,2.5479583199e+08,1.5158097151e+08,1.9652531580e+08,9.8802022000e+00,7.6283021862e+00,5.6965233679e+00,1.9964663405e+00,3.1161885442e+00,4.0397461883e+01,3.5811315124e+02,1.6640126313e+01,6.8127164041e+07,1.5707940565e+00,6.6899782648e+07,-1.2873599418e+07,5.1455209945e+05,0.0000000000e+00
4.2577252269e+05,1.2869532043e+08,-8.0983184718e+07,1.1830960309e+06,1.8551573182e+01,2.7294327715e+01,1.7861952206e+00,3.3050441545e+01,1.5205972979e+08,-3.2656018093e+02,2.0318840316e+08,1.2577597557e-07,4.9955369290e+07,5.0224441616e+09,-1.7694358828e+08,-2.0792667366e+08,5.0150177289e+09,2.5398807634e-01,1.8791229388e-01,-1.7087628877e-01,-4.5460712078e-04,1.9008073087e+08,2.5479583482e+08,1.5158097151e+08,1.9652531689e+08,1.0115629196e+01,7.8104484527e+00,5.8328258772e+00,2.0438055086e+00,3.1161885303e+00,4.0397461920e+01,3.5811315130e+02,1.6609657008e+01,6.7848615326e+07,1.5707940388e+00,6.6612610997e+07,-1.2891650697e+07,5.1455210302e+05,0.0000000000e+00
4.4468654043e+05,1.2904533569e+08,-8.0466393820e+07,1.2168720967e+06,1.8459593863e+01,2.7351943957e+01,1.7853387455e+00,3.3046525964e+01,1.5208228028e+08,-3.2656017865e+02,2.0318840458e+08,1.2577597425e-07,4.9955369812e+07,5.0224441720e+09,-1.7694358799e+08,-2.0792667304e+08,5.0150177393e+09,2.5398808157e-01,1.8791229782e-01,-1.7087629221e-01,-4.5460711293e-04,1.9008073166e+08,2.5479583766e+08,1.5158097150e+08,1.9652531798e+08,1.0350987166e+01,7.9925680122e+00,5.9691283812e+00,2.0911143150e+00,3.1161885162e+00,4.0397461958e+01,3.5811315136e+02,1.6579155937e+01,6.7570545539e+07,1.5707940209e+00,6.6325883185e+07,-1.2909525329e+07,5.1455210661e+05,0.0000000000e+00
4.6360055818e+05,1.2939360929e+08,-7.9948516901e+07,1.2506317389e+06,1.8367406832e+01,2.7409165211e+01,1.7844585650e+00,3.3042522054e+01,1.5210534362e+08,-3.2656017637e+02,2.0318840600e+08,1.2577597293e-07,4.9955370336e+07,5.0224441824e+09,-1.7694358769e+08,-2.0792667241e+08,5.0150177498e+09,2.5398808681e-01,1.8791230179e-01,-1.7087629564e-01,-4.5460710403e-04,1.9008073245e+08,2.5479584050e+08,1.5158097150e+08,1.9652531907e+08,1.0586274553e+01,8.1746602580e+00,6.1054308801e+00,2.1383920742e+00,3.1161885021e+00,4.0397461997e+01,3.5811315143e+02,1.6548623480e+01,6.7292957858e+07,1.5707940029e+00,6.6039602320e+07,-1.2927223317e+07,5.1455211020e+05,0.0000000000e+00
4.8251457592e+05,1.2974013731e+08,-7.9429561442e+07,1.2843745095e+06,1.8275014465e+01,2.7465990478e+01,1.7835547217e+00,3.3038429957e+01,1.5212891927e+08,-3.2656017408e+02,2.0318840743e+08,1.2577597161e-07,4.9955370862e+07,5.0224441928e+09,-1.7694358740e+08,-2.0792667176e+08,5.0150177603e+09,2.5398809208e-01,1.8791230578e-01,-1.7087629908e-01,-4.5460709408e-04,1.9008073324e+08,2.5479584336e+08,1.5158097149e+08,1.9652532017e+08,1.0821489805e+01,8.3567245849e+00,6.2417333737e+00,2.1856381023e+00,3.1161884879e+00,4.0397462037e+01,3.5811315150e+02,1.6518060252e+01,6.7015855018e+07,1.5707939846e+00,6.5753771194e+07,-1.2944744010e+07,5.1455211382e+05,0.0000000000e+00
5.0213443179e+05,1.3009774853e+08,-7.8890107829e+07,1.3193581952e+06,1.8178959751e+01,2.7524516887e+01,1.7825921912e+00,3.3034092123e+01,1.5215391546e+08,-3.2656017169e+02,2.0318840891e+08,1.2577597023e-07,4.9955371410e+07,5.0224442037e+09,-1.7694358710e+08,-2.0792667109e+08,5.0150177712e+09,2.5398809757e-01,1.8791230994e-01,-1.7087630266e-01,-4.5460708262e-04,1.9008073406e+08,2.5479584634e+08,1.5158097149e+08,1.9652532132e+08,1.1065404997e+01,8.5455530870e+00,6.3831224327e+00,2.2346130103e+00,3.1161884730e+00,4.0397462081e+01,3.5811315158e+02,1.6486324520e+01,6.6728927891e+07,1.5707939655e+00,6.5457753052e+07,-1.2962730532e+07,5.1455211758e+05,0.0000000000e+00
5.2175428765e+05,1.3045347304e+08,-7.8349510135e+07,1.3543227473e+06,1.8082689318e+01,2.7582615076e+01,1.7816042951e+00,3.3029659721e+01,1.5217946168e+08,-3.2656016929e+02,2.0318841041e+08,1.2577596884e-07,4.9955371960e+07,5.0224442146e+09,-1.7694358680e+08,-2.0792667040e+08,5.0150177822e+09,2.5398810307e-01,1.8791231413e-01,-1.7087630624e-01,-4.5460707001e-04,1.9008073489e+08,2.5479584933e+08,1.5158097148e+08,1.9652532247e+08,1.1309239175e+01,8.7343502246e+00,6.5245114861e+00,2.2835522812e+00,3.1161884580e+00,4.0397462126e+01,3.5811315167e+02,1.6454556701e+01,6.6442530341e+07,1.5707939461e+00,6.5162226756e+07,-1.2980525498e+07,5.1455212136e+05,0.0000000000e+00
5.4137414351e+05,1.3080730665e+08,-7.7807776772e+07,1.3892676686e+06,1.7986205836e+01,2.7640283996e+01,1.7805910841e+00,3.3025132920e+01,1.5220555727e+08,-3.2656016688e+02,2.0318841190e+08,1.2577596745e-07,4.9955372513e+07,5.0224442256e+09,-1.7694358650e+08,-2.0792666971e+08,5.0150177933e+09,2.5398810861e-01,1.8791231835e-01,-1.7087630982e-01,-4.5460705622e-04,1.9008073572e+08,2.5479585233e+08,1.5158097147e+08,1.9652532362e+08,1.1552990621e+01,8.9231153263e+00,6.6659005336e+00,2.3324551574e+00,3.1161884429e+00,4.0397462173e+01,3.5811315175e+02,1.6422757386e+01,6.6156665674e+07,1.5707939266e+00,6.4867195620e+07,-1.2998128538e+07,5.1455212515e+05,0.0000000000e+00
5.6099399938e+05,1.3115924520e+08,-7.7264916173e+07,1.4241924629e+06,1.7889511984e+01,2.7697522618e+01,1.7795526101e+00,3.3020511894e+01,1.5223220157e+08,-3.2656016446e+02,2.0318841341e+08,1.2577596605e-07,4.9955373068e+07,5.0224442366e+09,-1.7694358620e+08,-2.0792666900e+08,5.0150178043e+09,2.5398811416e-01,1.8791232260e-01,-1.7087631341e-01,-4.5460704125e-04,1.9008073655e+08,2.5479585535e+08,1.5158097147e+08,1.9652532478e+08,1.1796657617e+01,9.1118477221e+00,6.8072895754e+00,2.3813208833e+00,3.1161884277e+00,4.0397462221e+01,3.5811315185e+02,1.6390927239e+01,6.5871337923e+07,1.5707939068e+00,6.4572663780e+07,-1.3015538871e+07,5.1455212897e+05,0.0000000000e+00
5.8061385524e+05,1.3150928459e+08,-7.6720936789e+07,1.4590966351e+06,1.7792610445e+01,2.7754329938e+01,1.7784889261e+00,3.3015796819e+01,1.5225939392e+08,-3.2656016203e+02,2.0318841492e+08,1.2577596465e-07,4.9955373626e+07,5.0224442477e+09,-1.7694358590e+08,-2.0792666828e+08,5.0150178155e+09,2.5398811974e-01,1.8791232687e-01,-1.7087631700e-01,-4.5460702509e-04,1.9008073739e+08,2.5479585838e+08,1.5158097146e+08,1.9652532594e+08,1.2040238452e+01,9.3005467436e+00,6.9486786113e+00,2.4301487057e+00,3.1161884123e+00,4.0397462271e+01,3.5811315195e+02,1.6359066758e+01,6.5586550801e+07,1.5707938868e+00,6.4278634965e+07,-1.3032756155e+07,5.1455213279e+05,0.0000000000e+00
6.0023371111e+05,1.3185742076e+08,-7.6175847094e+07,1.4939796912e+06,1.7695503905e+01,2.7810704970e+01,1.7774000861e+00,3.3010987874e+01,1.5228713362e+08,-3.2656015960e+02,2.0318841644e+08,1.2577596324e-07,4.9955374185e+07,5.0224442588e+09,-1.7694358560e+08,-2.0792666755e+08,5.0150178266e+09,2.5398812534e-01,1.8791233118e-01,-1.7087632060e-01,-4.5460700773e-04,1.9008073823e+08,2.5479586142e+08,1.5158097146e+08,1.9652532711e+08,1.2283731422e+01,9.4892117241e+00,7.0900676414e+00,2.4789378733e+00,3.1161883969e+00,4.0397462323e+01,3.5811315205e+02,1.6327176436e+01,6.5302308005e+07,1.5707938666e+00,6.3985112830e+07,-1.3049780338e+07,5.1455213664e+05,0.0000000000e+00
6.1985356697e+05,1.3220364973e+08,-7.5629655577e+07,1.5288411380e+06,1.7598195059e+01,2.7866646754e+01,1.7762861452e+00,3.3006085244e+01,1.5231541997e+08,-3.2656015715e+02,2.0318841796e+08,1.2577596183e-07,4.9955374747e+07,5.0224442700e+09,-1.7694358530e+08,-2.0792666681e+08,5.0150178379e+09,2.5398813097e-01,1.8791233551e-01,-1.7087632420e-01,-4.5460698914e-04,1.9008073908e+08,2.5479586448e+08,1.5158097145e+08,1.9652532829e+08,1.2527134825e+01,9.6778419982e+00,7.2314566655e+00,2.5276876370e+00,3.1161883813e+00,4.0397462376e+01,3.5811315216e+02,1.6295256958e+01,6.5018612529e+07,1.5707938462e+00,6.3692100452e+07,-1.3066610703e+07,5.1455214050e+05,0.0000000000e+00
6.4023405353e+05,1.3256127768e+08,-7.5061131485e+07,1.5650306981e+06,1.7496902375e+01,2.7924297537e+01,1.7751024997e+00,3.3000893542e+01,1.5234538103e+08,-3.2656015459e+02,2.0318841955e+08,1.2577596035e-07,4.9955375334e+07,5.0224442816e+09,-1.7694358500e+08,-2.0792666603e+08,5.0150178496e+09,2.5398813684e-01,1.8791234003e-01,-1.7087632794e-01,-4.5460696854e-04,1.9008073996e+08,2.5479586766e+08,1.5158097144e+08,1.9652532951e+08,1.2779877930e+01,9.8737477064e+00,7.3783271114e+00,2.5782848256e+00,3.1161883650e+00,4.0397462433e+01,3.5811315228e+02,1.6262069744e+01,6.4724502726e+07,1.5707938247e+00,6.3388272841e+07,-1.3083887779e+07,5.1455214452e+05,0.0000000000e+00
6.6061454008e+05,1.3291683906e+08,-7.4491437225e+07,1.6011958601e+06,1.7395397335e+01,2.7981478788e+01,1.7738918944e+00,3.2995601162e+01,1.5237593036e+08,-3.2656015202e+02,2.0318842115e+08,1.2577595887e-07,4.9955375922e+07,5.0224442933e+09,-1.7694358469e+08,-2.0792666524e+08,5.0150178613e+09,2.5398814273e-01,1.8791234459e-01,-1.7087633169e-01,-4.5460694660e-04,1.9008074085e+08,2.5479587086e+08,1.5158097144e+08,1.9652533074e+08,1.3032520663e+01,1.0069614507e+01,7.5251975509e+00,2.6288378553e+00,3.1161883486e+00,4.0397462492e+01,3.5811315241e+02,1.6228852216e+01,6.4430992114e+07,1.5707938030e+00,6.3085003938e+07,-1.3100955040e+07,5.1455214857e+05,0.0000000000e+00
6.8099502664e+05,1.3327032958e+08,-7.3920582377e+07,1.6373360752e+06,1.7293682975e+01,2.8038189505e+01,1.7726543949e+00,3.2990208323e+01,1.5240706714e+08,-3.2656014945e+02,2.0318842275e+08,1.2577595738e-07,4.9955376514e+07,5.0224443051e+09,-1.7694358439e+08,-2.0792666443e+08,5.0150178731e+09,2.5398814865e-01,1.8791234918e-01,-1.7087633545e-01,-4.5460692330e-04,1.9008074173e+08,2.5479587408e+08,1.5158097143e+08,1.9652533198e+08,1.3285061138e+01,1.0265441660e+01,7.6720679839e+00,2.6793458941e+00,3.1161883320e+00,4.0397462552e+01,3.5811315254e+02,1.6195605017e+01,6.4138084440e+07,1.5707937811e+00,6.2782297501e+07,-1.3117812170e+07,5.1455215263e+05,0.0000000000e+00
7.0137551319e+05,1.3362174500e+08,-7.3348576540e+07,1.6734507960e+06,1.7191762335e+01,2.8094428713e+01,1.7713900681e+00,3.2984715243e+01,1.5243879052e+08,-3.2656014686e+02,2.0318842436e+08,1.2577595588e-07,4.9955377108e+07,5.0224443169e+09,-1.7694358408e+08,-2.0792666361e+08,5.0150178850e+09,2.5398815460e-01,1.8791235380e-01,-1.7087633921e-01,-4.5460689865e-04,1.9008074263e+08,2.5479587730e+08,1.5158097142e+08,1.9652533322e+08,1.3537497470e+01,1.0461228428e+01,7.8189384103e+00,2.7298081129e+00,3.1161883153e+00,4.0397462615e+01,3.5811315267e+02,1.6162328888e+01,6.3845783158e+07,1.5707937589e+00,6.2480157086e+07,-1.3134458401e+07,5.1455215671e+05,0.0000000000e+00
7.2175599975e+05,1.3397108116e+08,-7.2775429334e+07,1.7095394763e+06,1.7089638459e+01,2.8150195462e+01,1.7700989819e+00,3.2979122147e+01,1.5247109965e+08,-3.2656014426e+02,2.0318842598e+08,1.2577595438e-07,4.9955377705e+07,5.0224443287e+09,-1.7694358378e+08,-2.0792666279e+08,5.0150178969e+09,2.5398816057e-01,1.8791235845e-01,-1.7087634297e-01,-4.5460687261e-04,1.9008074353e+08,2.5479588055e+08,1.5158097142e+08,1.9652533446e+08,1.3789827784e+01,1.0656974074e+01,7.9658088301e+00,2.7802236851e+00,3.1161882985e+00,4.0397462680e+01,3.5811315282e+02,1.6129024433e+01,6.3554093165e+07,1.5707937364e+00,6.2178587646e+07,-1.3150893365e+07,5.1455216080e+05,0.0000000000e+00
7.4213648630e+05,1.3431833394e+08,-7.2201150396e+07,1.7456015716e+06,1.6987314396e+01,2.8205488829e+01,1.7687812057e+00,3.2973429264e+01,1.5250399364e+08,-3.2656014165e+02,2.0318842761e+08,1.2577595287e-07,4.9955378304e+07,5.0224443406e+09,-1.7694358348e+08,-2.0792666194e+08,5.0150179089e+09,2.5398816657e-01,1.8791236313e-01,-1.7087634674e-01,-4.5460684518e-04,1.9008074443e+08,2.5479588380e+08,1.5158097141e+08,1.9652533572e+08,1.4042050210e+01,1.0852677864e+01,8.1126792432e+00,2.8305917871e+00,3.1161882816e+00,4.0397462746e+01,3.5811315296e+02,1.6095692197e+01,6.3263018224e+07,1.5707937137e+00,6.1877592918e+07,-1.3167116974e+07,5.1455216492e+05,0.0000000000e+00
7.6251697286e+05,1.3466349929e+08,-7.1625749384e+07,1.7816365387e+06,1.6884793199e+01,2.8260307916e+01,1.7674368100e+00,3.2967636824e+01,1.5253747161e+08,-3.2656013902e+02,2.0318842924e+08,1.2577595135e-07,4.9955378906e+07,5.0224443526e+09,-1.7694358318e+08,-2.0792666109e+08,5.0150179209e+09,2.5398817260e-01,1.8791236784e-01,-1.7087635051e-01,-4.5460681634e-04,1.9008074533e+08,2.5479588707e+08,1.5158097140e+08,1.9652533697e+08,1.4294162887e+01,1.1048339067e+01,8.2595496496e+00,2.8809115979e+00,3.1161882645e+00,4.0397462814e+01,3.5811315312e+02,1.6062332856e+01,6.2972561408e+07,1.5707936908e+00,6.1577176003e+07,-1.3183128831e+07,5.1455216905e+05,0.0000000000e+00
7.8361215191e+05,1.3501856596e+08,-7.1028999026e+07,1.8189060123e+06,1.6778472473e+01,2.8316548923e+01,1.7660173100e+00,3.2961536654e+01,1.5257273765e+08,-3.2656013629e+02,2.0318843094e+08,1.2577594978e-07,4.9955379532e+07,5.0224443650e+09,-1.7694358287e+08,-2.0792666019e+08,5.0150179334e+09,2.5398817886e-01,1.8791237275e-01,-1.7087635442e-01,-4.5460678500e-04,1.9008074627e+08,2.5479589048e+08,1.5158097140e+08,1.9652533828e+08,1.4554998952e+01,1.1250815986e+01,8.4115704253e+00,2.9329442655e+00,3.1161882467e+00,4.0397462887e+01,3.5811315328e+02,1.6027775891e+01,6.2672574744e+07,1.5707936667e+00,6.1266837620e+07,-1.3199478514e+07,5.1455217335e+05,0.0000000000e+00
8.0470733096e+05,1.3537138761e+08,-7.0431067631e+07,1.8561452420e+06,1.6671947213e+01,2.8372279934e+01,1.7645694484e+00,3.2955330340e+01,1.5260862737e+08,-3.2656013355e+02,2.0318843264e+08,1.2577594820e-07,4.9955380161e+07,5.0224443775e+09,-1.7694358256e+08,-2.0792665928e+08,5.0150179460e+09,2.5398818515e-01,1.8791237770e-01,-1.7087635833e-01,-4.5460675212e-04,1.9008074722e+08,2.5479589389e+08,1.5158097139e+08,1.9652533959e+08,1.4815713396e+01,1.1453245689e+01,8.5635911938e+00,2.9849234156e+00,3.1161882287e+00,4.0397462962e+01,3.5811315346e+02,1.5993191315e+01,6.2373259598e+07,1.5707936424e+00,6.0957127732e+07,-1.3215600308e+07,5.1455217767e+05,0.0000000000e+00
8.2580251002e+05,1.3572195997e+08,-6.9831965967e+07,1.8933536303e+06,1.6565220816e+01,2.8427500040e+01,1.7630933077e+00,3.2949018152e+01,1.5264513971e+08,-3.2656013080e+02,2.0318843435e+08,1.2577594661e-07,4.9955380792e+07,5.0224443901e+09,-1.7694358226e+08,-2.0792665835e+08,5.0150179586e+09,2.5398819147e-01,1.8791238267e-01,-1.7087636225e-01,-4.5460671769e-04,1.9008074817e+08,2.5479589732e+08,1.5158097138e+08,1.9652534091e+08,1.5076304174e+01,1.1655627373e+01,8.7156119548e+00,3.0368481478e+00,3.1161882106e+00,4.0397463040e+01,3.5811315364e+02,1.5958579766e+01,6.2074620136e+07,1.5707936178e+00,6.0648050503e+07,-1.3231494066e+07,5.1455218200e+05,0.0000000000e+00
8.4689768907e+05,1.3607027882e+08,-6.9231704823e+07,1.9305305817e+06,1.6458296683e+01,2.8482208364e+01,1.7615889712e+00,3.2942600363e+01,1.5268227362e+08,-3.2656012804e+02,2.0318843607e+08,1.2577594501e-07,4.9955381427e+07,5.0224444027e+09,-1.7694358196e+08,-2.0792665741e+08,5.0150179712e+09,2.5398819782e-01,1.8791238769e-01,-1.7087636618e-01,-4.5460668169e-04,1.9008074912e+08,2.5479590077e+08,1.5158097138e+08,1.9652534224e+08,1.5336769253e+01,1.1857960235e+01,8.8676327085e+00,3.0887175651e+00,3.1161881923e+00,4.0397463119e+01,3.5811315382e+02,1.5923941967e+01,6.1776660123e+07,1.5707935928e+00,6.0339609726e+07,-1.3247159472e+07,5.1455218636e+05,0.0000000000e+00
8.6799286812e+05,1.3641634003e+08,-6.8630295002e+07,1.9676755022e+06,1.6351178217e+01,2.8536404059e+01,1.7600565241e+00,3.2936077250e+01,1.5272002805e+08,-3.2656012526e+02,2.0318843780e+08,1.2577594340e-07,4.9955382064e+07,5.0224444153e+09,-1.7694358165e+08,-2.0792665645e+08,5.0150179840e+09,2.5398820420e-01,1.8791239273e-01,-1.7087637011e-01,-4.5460664411e-04,1.9008075008e+08,2.5479590423e+08,1.5158097137e+08,1.9652534357e+08,1.5597106604e+01,1.2060243477e+01,9.0196534548e+00,3.1405307741e+00,3.1161881739e+00,4.0397463201e+01,3.5811315401e+02,1.5889278691e+01,6.1479383761e+07,1.5707935676e+00,6.0031809702e+07,-1.3262595955e+07,5.1455219074e+05,0.0000000000e+00
8.8908804717e+05,1.3676013954e+08,-6.8027747327e+07,2.0047877997e+06,1.6243868825e+01,2.8590086306e+01,1.7584960525e+00,3.2929449096e+01,1.5275840189e+08,-3.2656012247e+02,2.0318843954e+08,1.2577594179e-07,4.9955382704e+07,5.0224444281e+09,-1.7694358135e+08,-2.0792665548e+08,5.0150179968e+09,2.5398821060e-01,1.8791239781e-01,-1.7087637404e-01,-4.5460660493e-04,1.9008075104e+08,2.5479590771e+08,1.5158097136e+08,1.9652534491e+08,1.5857314211e+01,1.2262476301e+01,9.1716741935e+00,3.1922868850e+00,3.1161881554e+00,4.0397463285e+01,3.5811315421e+02,1.5854590634e+01,6.1182795558e+07,1.5707935421e+00,5.9724655017e+07,-1.3277803108e+07,5.1455219513e+05,0.0000000000e+00
9.1018322623e+05,1.3710167336e+08,-6.7424072638e+07,2.0418668839e+06,1.6136371916e+01,2.8643254319e+01,1.7569076441e+00,3.2922716186e+01,1.5279739405e+08,-3.2656011967e+02,2.0318844128e+08,1.2577594017e-07,4.9955383347e+07,5.0224444408e+09,-1.7694358106e+08,-2.0792665450e+08,5.0150180096e+09,2.5398821704e-01,1.8791240293e-01,-1.7087637798e-01,-4.5460656413e-04,1.9008075201e+08,2.5479591121e+08,1.5158097136e+08,1.9652534625e+08,1.6117390062e+01,1.2464657915e+01,9.3236949247e+00,3.2439850114e+00,3.1161881366e+00,4.0397463372e+01,3.5811315442e+02,1.5819878433e+01,6.0886899709e+07,1.5707935163e+00,5.9418149876e+07,-1.3292780801e+07,5.1455219955e+05,0.0000000000e+00
9.3127840528e+05,1.3744093756e+08,-6.6819281791e+07,2.0789121665e+06,1.6028690900e+01,2.8695907338e+01,1.7552913878e+00,3.2915878809e+01,1.5283700341e+08,-3.2656011685e+02,2.0318844303e+08,1.2577593855e-07,4.9955383993e+07,5.0224444537e+09,-1.7694358076e+08,-2.0792665350e+08,5.0150180225e+09,2.5398822350e-01,1.8791240808e-01,-1.7087638192e-01,-4.5460652169e-04,1.9008075298e+08,2.5479591472e+08,1.5158097135e+08,1.9652534760e+08,1.6377332156e+01,1.2666787526e+01,9.4757156483e+00,3.2956242708e+00,3.1161881178e+00,4.0397463460e+01,3.5811315463e+02,1.5785142782e+01,6.0591699975e+07,1.5707934901e+00,5.9112298057e+07,-1.3307528854e+07,5.1455220399e+05,0.0000000000e+00
9.5314792544e+05,1.3779025491e+08,-6.6191124128e+07,2.1172809587e+06,1.5916866514e+01,2.8749948618e+01,1.7535865000e+00,3.2908680478e+01,1.5287871710e+08,-3.2656011392e+02,2.0318844486e+08,1.2577593685e-07,4.9955384666e+07,5.0224444670e+09,-1.7694358046e+08,-2.0792665245e+08,5.0150180360e+09,2.5398823023e-01,1.8791241346e-01,-1.7087638601e-01,-4.5460647596e-04,1.9008075399e+08,2.5479591837e+08,1.5158097135e+08,1.9652534901e+08,1.6646672608e+01,1.2876280969e+01,9.6333165912e+00,3.3490959663e+00,3.1161880981e+00,4.0397463555e+01,3.5811315486e+02,1.5749108158e+01,6.0286403564e+07,1.5707934627e+00,5.8795913478e+07,-1.3322575311e+07,5.1455220861e+05,0.0000000000e+00
9.7501744561e+05,1.3813712463e+08,-6.5561790675e+07,2.1556121404e+06,1.5804851729e+01,2.8803434843e+01,1.7518518811e+00,3.2901370518e+01,1.5292109162e+08,-3.2656011097e+02,2.0318844669e+08,1.2577593515e-07,4.9955385342e+07,5.0224444805e+09,-1.7694358016e+08,-2.0792665138e+08,5.0150180495e+09,2.5398823699e-01,1.8791241887e-01,-1.7087639011e-01,-4.5460642844e-04,1.9008075501e+08,2.5479592204e+08,1.5158097134e+08,1.9652535042e+08,1.6915864949e+01,1.3085716799e+01,9.7909175257e+00,3.4025024740e+00,3.1161880782e+00,4.0397463652e+01,3.5811315509e+02,1.5713049953e+01,5.9981864281e+07,1.5707934349e+00,5.8480240225e+07,-1.3337374023e+07,5.1455221325e+05,0.0000000000e+00
9.9688696577e+05,1.3848154260e+08,-6.4931293581e+07,2.1939050628e+06,1.5692650349e+01,2.8856365269e+01,1.7500876347e+00,3.2893949264e+01,1.5296412568e+08,-3.2656010801e+02,2.0318844853e+08,1.2577593344e-07,4.9955386022e+07,5.0224444940e+09,-1.7694357986e+08,-2.0792665029e+08,5.0150180631e+09,2.5398824379e-01,1.8791242433e-01,-1.7087639421e-01,-4.5460637911e-04,1.9008075603e+08,2.5479592573e+08,1.5158097133e+08,1.9652535184e+08,1.7184906981e+01,1.3295094143e+01,9.9485184520e+00,3.4558428235e+00,3.1161880582e+00,4.0397463752e+01,3.5811315534e+02,1.5676968911e+01,5.9678086731e+07,1.5707934068e+00,5.8165282954e+07,-1.3351924757e+07,5.1455221791e+05,0.0000000000e+00
1.0187564859e+06,1.3882350477e+08,-6.4299645008e+07,2.2321590789e+06,1.5580266180e+01,2.8908739186e+01,1.7482938657e+00,3.2886417059e+01,1.5300781796e+08,-3.2656010504e+02,2.0318845038e+08,1.2577593172e-07,4.9955386704e+07,5.0224445076e+09,-1.7694357956e+08,-2.0792664919e+08,5.0150180767e+09,2.5398825061e-01,1.8791242982e-01,-1.7087639832e-01,-4.5460632795e-04,1.9008075706e+08,2.5479592944e+08,1.5158097133e+08,1.9652535326e+08,1.7453796512e+01,1.3504412134e+01,1.0106119370e+01,3.5091160484e+00,3.1161880380e+00,4.0397463855e+01,3.5811315559e+02,1.5640865766e+01,5.9375075381e+07,1.5707933784e+00,5.7851046158e+07,-1.3366227399e+07,5.1455222260e+05,0.0000000000e+00
